schema,table,column,comment,col_seq,table_comment
mapk,wallet_user,po_wtdw_dtl_dttm,포털탈퇴상세일시,43,
mapk,wallet_user,po_use_yn,포털사용여부,44,
mapk,wallet_user,po_lgin_try_tmcnt,포털로그인시도횟수,45,
mapk,wallet_user,tcc_cd,통신사코드,46,
mapk,wallet_user,fst_jn_dt,최초가입일자,47,
mapk,wallet_user,frnr_mbr_city_addr,도시주소,48,
mapk,wallet_user,frnr_mbr_stte_addr,외국인주소,49,
mapk,wallet_user,wllt_lgin_dt,월렛로그인일자,50,
mapk,wallet_user,po_lgin_dt,포털로그인일자,51,
mapk,wallet_user,rcnt_plcy_crd_hist_sno,최근정책카드이력ID,52,
mapk,wallet_user,ge_mbr_jn_dt,일반회원가입일자,53,
mapk,wallet_user,rsdp_psno,거주지우편번호,54,
mapk,wallet_user,rsdp_addr,거주지주소,55,
mapk,wallet_user,rsdp_dtl_addr,거주지상세주소,56,
mapk,wallet_user,hdfs_upd_dttm,하둡변경일시,57,
mapk,wallet_user,mbr_cnvg_asp_id,회원결합ASP_ID,58,
mapk,wallet_user,enc_mbr_rnm,"암호화회원실명(1:한글,2:영어,3:일본어,4:한자,5:그외_숫자등)",59,
mapk,wallet_user_history,mbr_id,회원ID,1,
mapk,wallet_user_history,data_chg_no,데이터변경번호,2,
mapk,wallet_user_history,data_chg_type_cd,데이터변경유형코드,3,
mapk,wallet_user_history,ambr_jn_dtl_dttm,준회원가입상세일시,4,
mapk,wallet_user_history,bsc_addr,기본주소,5,
mapk,wallet_user_history,ars_rcv_agrm_yn,ARS수신동의여부,6,
mapk,wallet_user_history,asp_id,ASP_ID,7,
mapk,wallet_user_history,enc_ci_no,암호화CI번호,8,
mapk,wallet_user_history,crd_dlv_dtl_addr,상세주소,9,
mapk,wallet_user_history,enc_di_no,암호화DI번호,10,
mapk,wallet_user_history,brth_dt,생년월일,11,
mapk,wallet_user_history,email_rcv_agrm_yn,이메일수신동의여부,12,
mapk,wallet_user_history,sex_cd,성별코드,13,
mapk,wallet_user_history,mbr_grd_cd,회원등급코드,14,
mapk,wallet_user_history,jn_chnl_cd,가입채널코드,15,
mapk,wallet_user_history,nat_lang_cd,국가언어코드,16,
mapk,wallet_user_history,lgin_fail_tmcnt,로그인실패횟수,17,
mapk,wallet_user_history,mktn_chnl_chg_dtl_dttm,마케팅채널변경상세일시,18,
mapk,wallet_user_history,mph_no_slf_autht_yn,휴대전화번호점유인증여부,19,
mapk,wallet_user_history,nlty_cd,국적코드,20,
mapk,wallet_user_history,po_jn_dtl_dttm,포털가입상세일시,21,
mapk,wallet_user_history,po_lgin_try_tmcnt,포털로그인시도횟수,22,
mapk,wallet_user_history,po_pswd_chg_dtl_dttm,비밀번호변경상세일시,23,
mapk,wallet_user_history,po_use_yn,포털사용여부,24,
mapk,wallet_user_history,po_wtdw_dtl_dttm,포털탈퇴상세일시,25,
mapk,wallet_user_history,psh_rcv_agrm_yn,발송수신동의여부,26,
mapk,wallet_user_history,renm_yn,개명여부,27,
mapk,wallet_user_history,jn_dtl_dttm,가입일자,28,
mapk,wallet_user_history,rwd_id,보상ID,29,
mapk,wallet_user_history,aambr_jn_dtl_dttm,준준회원가입상세일시,30,
mapk,wallet_user_history,sms_rcv_agrm_yn,SMS수신동의여부,31,
mapk,wallet_user_history,enc_brth_dt,암호화인증생년월일,32,
mapk,wallet_user_history,mbr_act_st_cd,회원활성상태코드,33,
mapk,wallet_user_history,mbr_st_cd,회원상태코드,34,
mapk,wallet_user_history,mbr_st_dtl_cd,회원상태상세코드,35,
mapk,wallet_user_history,mbr_dv_cd,회원구분코드,36,
mapk,wallet_user_history,mbr_lgin_id,회원로그인ID,37,
mapk,wallet_user_history,mbr_vrfc_data_val,암호화비밀번호,38,
mapk,wallet_user_history,vrfc_dtl_dttm,회원검증상세일시,39,
mapk,wallet_user_history,vrfc_opr_id,검증운영자ID,40,
mapk,wallet_user_history,hsh_wllt_pin_pswd,암호화월렛PIN비밀번호,41,
mapk,wallet_user_history,wtdw_dt,탈퇴일자,42,
mapk,wallet_user_history,psno,우편번호,43,
mapk,wallet_user_history,rcnt_wllt_id,최근월렛ID,44,
mapk,wallet_user_history,fst_jn_dt,최초가입일자,45,
mapk,wallet_user_history,city_addr,도시주소,46,
mapk,wallet_user_history,frnr_mbr_stte_addr,외국인주소,47,
mapk,wallet_user_history,wllt_lgin_dt,월렛로그인일자,48,
mapk,wallet_user_history,po_lgin_dt,포털로그인일자,49,
mapk,wallet_user_history,ge_mbr_jn_dt,일반회원가입일자,50,
mapk,wallet_user_history,rsdp_psno,거주지우편번호,51,
mapk,wallet_user_history,rsdp_addr,거주지주소,52,
mapk,wallet_user_history,rsdp_dtl_addr,거주지상세주소,53,
mapk,wallet_user_history,rev_stmp,생성일시(rev_info테이블join),54,
mapk,wallet_user_history,hdfs_upd_dttm,하둡변경일시,55,
mapk,wallet_user_promotion_mappings,mbr_prmn_sno,회원프로모션일련번호,1,
mapk,wallet_user_promotion_mappings,mbr_id,회원ID,2,
mapk,wallet_user_promotion_mappings,mbr_prmn_cd,회원프로모션코드,3,
mapk,wallet_user_promotion_mappings,mbr_prmn_dv_cd,회원프로모션구분코드,4,
mapk,wallet_user_promotion_mappings,ptcp_dt,참여일자,5,
mapk,wallet_user_promotion_mappings,sys_cre_dttm,시스템생성일시,6,
mapk,wallet_user_promotion_mappings,sys_upd_dttm,시스템수정일시,7,
mapk,wallet_user_promotion_mappings,upd_verno,수정버전번호,8,
mapk,wallet_user_promotion_mappings,prmn_ptcp_ref_no,프로모션참여참조번호,9,
mapk,wallet_user_promotion_mappings,pt_cre_dt,,10,
mapk,wallet_user_recommender_map,id,ID,1,
mapk,wallet_user_recommender_map,mbr_id,회원ID,2,
mapk,wallet_user_recommender_map,sys_upd_dttm,시스템수정일시,3,
mapk,wallet_user_recommender_map,sys_cre_dttm,시스템생성일시,4,
mapk,wallet_user_recommender_map,upd_verno,수정버전번호,5,
mapk,wallet_user_recommender_map,rcmr_cd,추천자코드,6,
mapk,wallet_user_recommender_map,rcmd_tmcnt,추천횟수,7,
mapk,wallet_user_recommender_map,prv_rcmr_cd,제공추천자코드,8,
mapk,wallet_user_recommender_map,hdfs_upd_dttm,하둡변경일시,9,
mapk,withdrawal_user,mbr_id,회원ID,1,
mapk,withdrawal_user,pt_cre_dt,파티션일자(생성일자),2,
mapk,withdrawal_user,asp_id,ASP_ID,3,
mapk,withdrawal_user,enc_brth_dt,암호화생년월일,4,
mapk,withdrawal_user,sex_cd,성별코드,5,
mapk,withdrawal_user,enc_di_no,암호화DI번호,6,
mapk,withdrawal_user,enc_ci_no,암호화CI번호,7,
mapk,withdrawal_user,nlty_cd,국적코드,8,
mapk,withdrawal_user,mbr_lgin_id,회원로그인ID,9,
mapk,withdrawal_user,mbr_grd_cd,회원등급코드,10,
mapk,withdrawal_user,mbr_act_st_cd,회원활성상태코드,11,
mapk,withdrawal_user,jn_chnl_cd,가입채널코드,12,
mapk,withdrawal_user,mphn_no_ocp_ctf_yn,휴대전화번호점유인증여부,13,
mapk,withdrawal_user,brth_dt,생년월일,14,
mapk,withdrawal_user,nat_lang_cd,국가언어코드,15,
mapk,withdrawal_user,crd_dlv_addr_psno,카드배송주소우편번호,16,
mapk,withdrawal_user,crd_dlv_bsc_addr,카드배송기본주소,17,
mapk,withdrawal_user,rsdp_psno,거주지우편번호,18,
mapk,withdrawal_user,rsdp_addr,거주지주소,19,
mapk,withdrawal_user,tcc_cd,통신사코드,20,
mapk,withdrawal_user,renm_yn,개명여부,21,
mapk,withdrawal_user,lgin_fail_tmcnt,로그인실패횟수,22,
mapk,withdrawal_user,jn_dt,가입일자,23,
mapk,withdrawal_user,wtdw_dt,탈퇴일자,24,
mapk,withdrawal_user,wllt_lgin_dt,월렛로그인일자,25,
mapk,withdrawal_user,fst_jn_dt,최초가입일자,26,
mapk,withdrawal_user,ambr_jn_dtl_dttm,준회원가입상세일시,27,
mapk,withdrawal_user,aambr_jn_dtl_dttm,준준회원가입상세일시,28,
mapk,withdrawal_user,ge_mbr_jn_dt,일반회원가입일자,29,
mapk,withdrawal_user,po_use_yn,포털사용여부,30,
mapk,withdrawal_user,po_jn_dtl_dttm,포털가입상세일시,31,
mapk,withdrawal_user,po_lgin_dt,포털로그인일자,32,
mapk,withdrawal_user,po_lgin_try_tmcnt,포털로그인시도횟수,33,
mapk,withdrawal_user,po_pswd_chg_dtl_dttm,포털비밀번호변경상세일시,34,
mapk,withdrawal_user,po_wtdw_dtl_dttm,포털탈퇴상세일시,35,
mapk,withdrawal_user,rcnt_wllt_id,최근월렛ID,36,
mapk,withdrawal_user,rwd_id,보상ID,37,
mapk,withdrawal_user,email_rcv_agrm_yn,이메일수신동의여부,38,
mapk,withdrawal_user,psh_rcv_agrm_yn,푸시수신동의여부,39,
mapk,withdrawal_user,sms_rcv_agrm_yn,SMS수신동의여부,40,
mapk,withdrawal_user,ars_rcv_agrm_yn,ARS수신동의여부,41,
mapk,withdrawal_user,mktn_chnl_chg_dtl_dttm,마케팅채널변경상세일시,42,
mapk,withdrawal_user,mbr_dv_cd,회원구분코드,43,
mapk,withdrawal_user,mbr_st_dtl_cd,회원상태상세코드,44,
mapk,withdrawal_user,mbr_st_cd,회원상태코드,45,
mapk,withdrawal_user,mbr_vrfc_val,회원검증값,46,
mapk,withdrawal_user,mbr_vrfc_dtl_dttm,회원검증상세일시,47,
mapk,withdrawal_user,upd_verno,수정버전번호,48,
mapk,withdrawal_user,sys_cre_dttm,시스템생성일시,49,
mapk,withdrawal_user,sys_upd_dttm,시스템수정일시,50,
mapk,withdrawal_user,hdfs_upd_dttm,하둡변경일시,51,
mrt,dap_mbr_crtv_cnt_agg,crtv_aph_dt,소재접근일자,1,회원들의 소재접근일자별 소재 노출 및 클릭 수 집계
mrt,dap_mbr_crtv_cnt_agg,mbr_id,회원ID,2,회원들의 소재접근일자별 소재 노출 및 클릭 수 집계
mrt,dap_mbr_crtv_cnt_agg,crtv_id,소재ID,3,회원들의 소재접근일자별 소재 노출 및 클릭 수 집계
mrt,dap_mbr_crtv_cnt_agg,crtv_nm,소재명,4,회원들의 소재접근일자별 소재 노출 및 클릭 수 집계
mrt,dap_mbr_crtv_cnt_agg,invtr_nm,구좌명,5,회원들의 소재접근일자별 소재 노출 및 클릭 수 집계
mrt,dap_mbr_crtv_cnt_agg,expose_cnt,노출수,6,회원들의 소재접근일자별 소재 노출 및 클릭 수 집계
mrt,dap_mbr_crtv_cnt_agg,click_cnt,클릭수,7,회원들의 소재접근일자별 소재 노출 및 클릭 수 집계
mrt,dap_mbr_crtv_cnt_agg,hdfs_upd_dttm,하둡변경일시,8,회원들의 소재접근일자별 소재 노출 및 클릭 수 집계
mrt,dap_mbr_crtv_cnt_agg,pt_crtv_aph_dt,,9,회원들의 소재접근일자별 소재 노출 및 클릭 수 집계
myd,op0031,sno,일련번호,1,
myd,op0031,sys_cre_dttm,시스템생성일시,2,
myd,op0031,sys_upd_dttm,시스템수정일시,3,
myd,op0031,data_bs_dv_cd,데이터업무구분코드,4,
myd,op0031,rcd_type_cd,레코드유형코드,5,
myd,op0031,rcd_type_id,레코드유형ID,6,
myd,op0031,mnde_ogn_rep_cd,주거래기관대표코드,7,
myd,op0031,u_ogn_cd,이용기관코드,8,
myd,op0031,cono,법인등록번호,9,
myd,op0031,bzno,사업자등록번호,10,
myd,op0031,u_ogn_nm,이용기관명,11,
myd,op0031,rqs_cd,요청코드,12,
myd,op0031,svc_st_date,서비스상태변경일자,13,
myd,op0031,u_ogn_svc_nm,이용기관서비스명,14,
myd,op0031,deps_acc_pcnt,입금계정개수,15,
myd,op0031,deps_acc_cd,입금계정코드,16,
myd,op0031,defray_acc_pcnt,출금계정개수,17,
myd,op0031,defray_acc_cd,출금계정코드,18,
myd,op0031,fee_pym_acc_cd,수수료납부계정코드,19,
myd,op0031,fee_pym_acc_sub_cd,수수료납부계정세부코드,20,
myd,op0031,bymn_defray_lmt_amt,월간출금한도금액,21,
myd,op0031,bydt_defray_lmt_amt,일별출금한도금액,22,
myd,op0031,per_cnt_defray_lmt_amt,건당출금한도금액,23,
myd,op0031,u_ogn_autht_yn,이용기관인증여부,24,
myd,op0031,agrm_dat_sbmt_ogn_type_cd,동의자료제출기관유형코드,25,
myd,op0031,defray_lmt_type_cd,출금한도유형코드,26,
myd,op0031,apl_svc_dv_cd,신청서비스구분코드,27,
myd,op0031,u_ogn_ge_fee,이용기관일반수수료,28,
myd,op0031,u_ogn_rdxm_fee,이용기관감면수수료,29,
myd,op0031,svc_cn,서비스내용,30,
myd,op0031,filler,예비필드,31,
myd,op0031,crlf,개행문자,32,
myd,op0031,hdfs_upd_dttm,하둡변경일시,33,
myd,op0031,pt_cre_yy,,34,
myd,op0039,sno,일련번호,1,
myd,op0039,sys_cre_dttm,시스템생성일시,2,
myd,op0039,sys_upd_dttm,시스템수정일시,3,
myd,op0039,data_bs_dv_cd,데이터업무구분코드,4,
myd,op0039,rcd_type_cd,레코드유형코드,5,
myd,op0039,rcd_type_id,레코드유형ID,6,
myd,op0039,data_tr_type_cd,데이터거래유형코드,7,
myd,op0039,data_tr_natv_no,데이터거래고유번호,8,
myd,op0039,u_ogn_cd,이용기관코드,9,
myd,op0039,fee_rdxm_yn,수수료감면코드,10,
myd,op0039,fee_ve_ogn_cd,수수료대행기관코드,11,
myd,op0039,prv_ogn_cd,제공기관코드,12,
myd,op0039,mbr_fn_com_type_cd,회원금융회사유형코드,13,
myd,op0039,fee,수수료,14,
myd,op0039,mnde_ogn_rep_cd,주거래기관대표코드,15,
myd,op0039,filler,예비필드,16,
myd,op0039,crlf,개행문자,17,
myd,op0039,hdfs_upd_dttm,하둡변경일시,18,
myd,op0039,pt_cre_yy,,19,
ods,charge_agg_dd,apv_dt,거래일자,1,
ods,charge_agg_dd,mbr_id,회원ID,2,
ods,charge_agg_dd,asp_id,ASP ID,3,
ods,charge_agg_dd,par_no,Par번호,4,
ods,charge_agg_dd,svc_id,서비스ID,5,
ods,charge_agg_dd,gv_charge_cnt,정책충전건수,6,
ods,charge_agg_dd,gv_charge_amt,정책충전금액,7,
ods,charge_agg_dd,gv_charge_cncl_cnt,정책충전취소건수,8,
ods,charge_agg_dd,gv_charge_cncl_amt,정책충전취소금액,9,
ods,charge_agg_dd,nl_charge_cnt,일반충전건수,10,
ods,charge_agg_dd,nl_charge_amt,일반충전금액,11,
ods,charge_agg_dd,nl_charge_cncl_cnt,일반충전취소건수,12,
ods,charge_agg_dd,nl_charge_cncl_amt,일반충전취소금액,13,
ods,charge_agg_dd,pt_charge_cnt,인센티브충전건수,14,
ods,charge_agg_dd,pt_charge_amt,인센티브충전금액,15,
ods,charge_agg_dd,pt_charge_cncl_cnt,인센티브충전취소건수,16,
ods,charge_agg_dd,pt_charge_cncl_amt,인센티브충전취소금액,17,
ods,charge_agg_dd,pt_pay_cnt,인센티브건수,18,
ods,charge_agg_dd,pt_pay_amt,인센티브금액,19,
ods,charge_agg_dd,pt_pay_cncl_cnt,인센티브취소건수,20,
ods,charge_agg_dd,pt_pay_cncl_amt,인센티브취소금액,21,
ods,charge_agg_dd,hdfs_upd_dttm,hdfs 업로드 일시,22,
ods,chrg_stlm_bydt_agg,apv_dt,승인일자(yyyyMMdd),1,
ods,chrg_stlm_bydt_agg,stlm_chrg_apv_cd,"결제충전승인코드(CA:충전승인, SA:결제승인, CC:충전취소, SC:결제취소)",2,
ods,chrg_stlm_bydt_agg,svc_al_type_cd,"서비스제휴유형코드(일반:GE, 제휴:AF, 복지:WF, 법인:CO)",3,
ods,chrg_stlm_bydt_agg,par_no,PAR번호,4,
ods,chrg_stlm_bydt_agg,asp_id,ASP ID,5,
ods,chrg_stlm_bydt_agg,owr_ka_id,대표KA ID(ias.ias_transaction의 owner_ka_id),6,
ods,chrg_stlm_bydt_agg,svc_id,서비스ID,7,
ods,chrg_stlm_bydt_agg,mbr_id,회원ID,8,
ods,chrg_stlm_bydt_agg,sex_cd,성별,9,
ods,chrg_stlm_bydt_agg,brth_yy,생년,10,
ods,chrg_stlm_bydt_agg,age,연령(승인년 - 생년),11,
ods,chrg_stlm_bydt_agg,tot_amt,총금액,12,
ods,chrg_stlm_bydt_agg,bala_amt,잔액금액,13,
ods,chrg_stlm_bydt_agg,use_rwd_pnt_amt,사용리워드포인트금액,14,
ods,chrg_stlm_bydt_agg,use_adm_pnt_amt,사용어드민포인트금액,15,
ods,chrg_stlm_bydt_agg,dc_amt,할인금액(즉시할인 + 쿠폰할인),16,
ods,chrg_stlm_bydt_agg,imd_dc_amt,즉시할인금액,17,
ods,chrg_stlm_bydt_agg,cpn_dc_amt,쿠폰할인금액,18,
ods,chrg_stlm_bydt_agg,rv_rwd_pnt_amt,적립리워드포인트금액,19,
ods,chrg_stlm_bydt_agg,rv_adm_pnt_amt,적립어드민포인트금액,20,
ods,chrg_stlm_bydt_agg,tot_cnt,총건수,21,
ods,chrg_stlm_bydt_agg,bala_cnt,잔액건수,22,
ods,chrg_stlm_bydt_agg,use_rwd_pnt_cnt,사용리워드포인트건수,23,
ods,chrg_stlm_bydt_agg,use_adm_pnt_cnt,사용어드민포인트건수,24,
ods,chrg_stlm_bydt_agg,dc_cnt,할인건수,25,
ods,chrg_stlm_bydt_agg,imd_dc_cnt,즉시할인건수,26,
ods,chrg_stlm_bydt_agg,cpn_dc_cnt,쿠폰할인건수,27,
ods,chrg_stlm_bydt_agg,rv_rwd_pnt_cnt,적립리워드포인트건수,28,
ods,chrg_stlm_bydt_agg,rv_adm_pnt_cnt,적립어드민포인트건수,29,
ods,chrg_stlm_bydt_agg,hdfs_upd_dttm,하둡변경일시,30,
ods,chtbt_conv_occr_ps_bymm_agg,cre_ym,일자,1,
ods,chtbt_conv_occr_ps_bymm_agg,asp_id,ASP_ID,2,
ods,chtbt_conv_occr_ps_bymm_agg,itt_dv_cd,정규/FAQ,3,
ods,chtbt_conv_occr_ps_bymm_agg,bhvr_cdnm,시나리오명,4,
ods,chtbt_conv_occr_ps_bymm_agg,iqy_crer_dv_cd,대화생성자구분,5,
ods,chtbt_conv_occr_ps_bymm_agg,conv_cnt,문의수,6,
ods,chtbt_conv_occr_ps_bymm_agg,fail_cnt,중단/이탈수,7,
ods,chtbt_conv_occr_ps_bymm_agg,cvsn_cnt,전환_발생수,8,
ods,chtbt_conv_occr_ps_bymm_agg,rqs_fdbk_cnt,요청_피드백수,9,
ods,chtbt_conv_occr_ps_bymm_agg,wo_fdbk_cnt,전체_피드백수,10,
ods,chtbt_conv_occr_ps_bymm_agg,pstv_fdbk_cnt,긍정_피드백수,11,
ods,chtbt_conv_occr_ps_bymm_agg,ngtv_fdbk_cnt,부정_피드백수,12,
ods,chtbt_conv_occr_ps_bymm_agg,hdfs_upd_dttm,하둡변경일시,13,
ods,chtbt_conv_occr_ps_bymm_agg,bfm_conv_cnt,전월_문의수,14,
ods,chtbt_conv_occr_ps_bymm_agg,bfm_pstv_fdbk_cnt,전월_긍정_피드백수,15,
ods,chtbt_conv_occr_ps_bymm_agg,bfm_ngtv_fdbk_cnt,전월_부정_피드백수,16,
ods,chtbt_iqy_kwd_bydt_agg,cre_dt,일자,1,
ods,chtbt_iqy_kwd_bydt_agg,asp_id,ASP_ID,2,
ods,chtbt_iqy_kwd_bydt_agg,kwd,키워드,3,
ods,chtbt_iqy_kwd_bydt_agg,kwd_occr_cnt,키워드_발생수,4,
ods,chtbt_iqy_kwd_bydt_agg,hdfs_upd_dttm,하둡변경일시,5,
ods,chtbt_rgl_conv_bydt_agg,cre_dt,일자,1,
ods,chtbt_rgl_conv_bydt_agg,asp_id,ASP_ID,2,
ods,chtbt_rgl_conv_bydt_agg,bhvr_cdnm,시나리오명,3,
ods,chtbt_rgl_conv_bydt_agg,cmn_conv_cnt,정규대화수,4,
ods,chtbt_rgl_conv_bydt_agg,av_ned_tm_mmss,평균대화시간_mm:ss,5,
ods,chtbt_rgl_conv_bydt_agg,av_ned_tm_ss,평균대화시간_ss,6,
ods,chtbt_rgl_conv_bydt_agg,wo_fdbk_cnt,전체_피드백수,7,
ods,chtbt_rgl_conv_bydt_agg,pstv_fdbk_cnt,긍정_피드백수,8,
ods,chtbt_rgl_conv_bydt_agg,ngtv_fdbk_cnt,부정_피드백수,9,
ods,chtbt_rgl_conv_bydt_agg,hdfs_upd_dttm,하둡변경일시,10,
ods,crd_xp_ods,par_no,PAR번호,1,
ods,crd_xp_ods,asp_id,ASP_ID,2,
ods,crd_xp_ods,rep_ka_id,KA_ID,3,
ods,crd_xp_ods,svc_id,서비스ID,4,
ods,crd_xp_ods,mbr_id,회원ID,5,
ods,crd_xp_ods,brth_yy,생년,6,
ods,crd_xp_ods,sex_cd,성별코드,7,
ods,crd_xp_ods,conn_dt,카드연결일시,8,
ods,crd_xp_ods,fst_vl_dt,최초유효일자(yyMMdd),9,
ods,crd_xp_ods,chg_vl_dt,변경유효일자(yyMMdd),10,
ods,crd_xp_ods,crd_act_st_cd,카드상태(TERMINATED면 폐기),11,
ods,crd_xp_ods,crd_st_chg_dttm,카드상태변경일자,12,
ods,crd_xp_ods,keep_mcnt,유지개월수,13,
ods,crd_xp_ods,chrg_mcnt,충전개월수,14,
ods,crd_xp_ods,stlm_mcnt,결제개월수,15,
ods,crd_xp_ods,acum_chrg_cnt,누적충전건수,16,
ods,crd_xp_ods,acum_stlm_cnt,누적결제건수,17,
ods,crd_xp_ods,chrg_mcnt_rate,충전개월수비율,18,
ods,crd_xp_ods,stlm_mcnt_rate,결제개월수비율,19,
ods,crd_xp_ods,mm_av_chrg_cnt,월평균충전건수,20,
ods,crd_xp_ods,mm_av_stlm_cnt,월평균결제건수,21,
ods,crd_xp_ods,last_chrg_dt,최종충전일자,22,
ods,crd_xp_ods,last_stlm_dt,최종결제일자,23,
ods,crd_xp_ods,chrg_psbl_yn,충전가능여부,24,
ods,crd_xp_ods,exts_psbl_yn,연장가능여부,25,
ods,crd_xp_ods,hdfs_upd_dttm,하둡변경일시,26,
ods,dlvr_mc_pmon_agg2,pt_cre_ym,파티션일자(생성년월),1,
ods,dlvr_mc_pmon_agg2,asp_nm,asp명,2,
ods,dlvr_mc_pmon_agg2,ka_nm,ka명,3,
ods,dlvr_mc_pmon_agg2,dlvr_ctg_nm,배달카테고리명,4,
ods,dlvr_mc_pmon_agg2,ordr_ym,기준년월(yyyy-mm),5,
ods,dlvr_mc_pmon_agg2,mbr_cnt,회원수,6,
ods,dlvr_mc_pmon_agg2,mc_cnt,가맹점수,7,
ods,dlvr_mc_pmon_agg2,apv_ccnt,승인건수(주문성공건수),8,
ods,dlvr_mc_pmon_agg2,dc_ccnt,할인건수,9,
ods,dlvr_mc_pmon_agg2,mc_dc_ccnt,가맹점할인건수,10,
ods,dlvr_mc_pmon_agg2,cpn_dc_ccnt,쿠폰할인건수,11,
ods,dlvr_mc_pmon_agg2,bala_use_ccnt,잔액사용건수,12,
ods,dlvr_mc_pmon_agg2,pnt_ccnt,포인트사용건수,13,
ods,dlvr_mc_pmon_agg2,bala_use_amt,잔액사용금액,14,
ods,dlvr_mc_pmon_agg2,dc_amt,할인금액,15,
ods,dlvr_mc_pmon_agg2,mc_dc_amt,가맹점할인금액,16,
ods,dlvr_mc_pmon_agg2,cpn_dc_amt,쿠폰할인금액,17,
ods,dlvr_mc_pmon_agg2,tr_user_pnt_amt,유저포인트사용금액,18,
ods,dlvr_mc_pmon_agg2,tr_crd_pnt_amt,카드포인트사용금액,19,
ods,dlvr_mc_pmon_agg2,bfm_mbr_cnt,전월회원수,20,
ods,dlvr_mc_pmon_agg2,bfm_mc_cnt,전월가맹점수,21,
ods,dlvr_mc_pmon_agg2,bfm_apv_ccnt,전월승인건수(주문성공건수),22,
ods,dlvr_mc_pmon_agg2,bfm_dc_ccnt,전월할인건수,23,
ods,dlvr_mc_pmon_agg2,bfm_mc_dc_ccnt,전월가맹점할인건수,24,
ods,dlvr_mc_pmon_agg2,bfm_cpn_dc_ccnt,전월쿠폰할인건수,25,
ods,dlvr_mc_pmon_agg2,bfm_bala_use_ccnt,전월잔액사용건수,26,
ods,dlvr_mc_pmon_agg2,bfm_pnt_ccnt,전월포인트사용건수,27,
ods,dlvr_mc_pmon_agg2,bfm_bala_use_amt,전월잔액사용금액,28,
ods,dlvr_mc_pmon_agg2,bfm_dc_amt,전월할인금액,29,
ods,dlvr_mc_pmon_agg2,bfm_mc_dc_amt,전월가맹점할인금액,30,
ods,dlvr_mc_pmon_agg2,bfm_cpn_dc_amt,전월쿠폰할인금액,31,
ods,dlvr_mc_pmon_agg2,bfm_tr_user_pnt_amt,전월유저포인트사용금액,32,
ods,dlvr_mc_pmon_agg2,bfm_tr_crd_pnt_amt,전월카드포인트사용금액,33,
ods,dlvr_mc_pmon_agg2,tot_mc_cnt,전체배달가맹점수,34,
ods,dlvr_mc_pmon_agg2,bfm_tot_mc_cnt,전월기준전체배달가맹점수,35,
ods,dlvr_mc_pmon_agg2,hdfs_upd_dttm,하둡변경일시,36,
ods,dlvr_svc_dtl_pmon_agg2,pt_cre_ym,파티션일자(생성년월),1,
ods,dlvr_svc_dtl_pmon_agg2,asp_nm,asp명,2,
ods,dlvr_svc_dtl_pmon_agg2,ka_nm,ka명,3,
ods,dlvr_svc_dtl_pmon_agg2,sex_cdnm,성별코드명,4,
ods,dlvr_svc_dtl_pmon_agg2,ageg_cd,연령대코드,5,
ods,dlvr_svc_dtl_pmon_agg2,ordr_day_cdnm,주문요일,6,
ods,dlvr_svc_dtl_pmon_agg2,ordr_tm_dv_cdnm,주문시간대명,7,
ods,dlvr_svc_dtl_pmon_agg2,ecf_ctn_use_yn,친환경용기사용여부,8,
ods,dlvr_svc_dtl_pmon_agg2,ordr_type_cd,주문유형코드,9,
ods,dlvr_svc_dtl_pmon_agg2,dlvr_ctg_nm,카테고리명,10,
ods,dlvr_svc_dtl_pmon_agg2,ordr_ym,기준년월(yyyy-mm),11,
ods,dlvr_svc_dtl_pmon_agg2,mbr_cnt,회원수,12,
ods,dlvr_svc_dtl_pmon_agg2,apv_ccnt,승인건수,13,
ods,dlvr_svc_dtl_pmon_agg2,dc_ccnt,할인건수,14,
ods,dlvr_svc_dtl_pmon_agg2,mc_dc_ccnt,가맹점할인건수,15,
ods,dlvr_svc_dtl_pmon_agg2,cpn_dc_ccnt,쿠폰할인건수,16,
ods,dlvr_svc_dtl_pmon_agg2,bala_use_ccnt,잔액사용건수,17,
ods,dlvr_svc_dtl_pmon_agg2,pnt_ccnt,포인트사용건수,18,
ods,dlvr_svc_dtl_pmon_agg2,gm_tr_amt,전문거래금액,19,
ods,dlvr_svc_dtl_pmon_agg2,bala_use_amt,잔액사용금액,20,
ods,dlvr_svc_dtl_pmon_agg2,dc_amt,할인금액(가맹점+쿠폰),21,
ods,dlvr_svc_dtl_pmon_agg2,mc_dc_amt,가맹점할인금액,22,
ods,dlvr_svc_dtl_pmon_agg2,cpn_dc_amt,쿠폰할인금액,23,
ods,dlvr_svc_dtl_pmon_agg2,tr_svfe,거래봉사료,24,
ods,dlvr_svc_dtl_pmon_agg2,tr_user_pnt_amt,거래사용자포인트금액,25,
ods,dlvr_svc_dtl_pmon_agg2,tr_crd_pnt_amt,거래카드포인트금액,26,
ods,dlvr_svc_dtl_pmon_agg2,fee,수수료,27,
ods,dlvr_svc_dtl_pmon_agg2,bfm_mbr_cnt,전월회원수,28,
ods,dlvr_svc_dtl_pmon_agg2,bfm_apv_ccnt,전월승인건수,29,
ods,dlvr_svc_dtl_pmon_agg2,bfm_dc_ccnt,전월할인건수,30,
ods,dlvr_svc_dtl_pmon_agg2,bfm_mc_dc_ccnt,전월가맹점할인건수,31,
