component,table,column,data_type,column_desc,table_desc,is_pii
PORTAL,PRODUCT_BENEFIT,BENEFIT_ID,VARCHAR,BENEFIT_ID (식별자),PRODUCT_BENEFIT 테이블,N
PORTAL,PRODUCT_CATEGORY,CATEGORY_NO,BIGINT,CATEGORY_NO (번호),PRODUCT_CATEGORY 테이블,N
PORTAL,PRODUCT_CATEGORY,ASP_NO,BIGINT,ASP_NO (번호),PRODUCT_CATEGORY 테이블,N
PORTAL,PRODUCT_CATEGORY,CATEGORY_NAME,VARCHAR,CATEGORY_NAME 항목,PRODUCT_CATEGORY 테이블,N
PORTAL,PRODUCT_CATEGORY_KEYWORD,KEYWORD_NO,BIGINT,KEYWORD_NO (번호),PRODUCT_CATEGORY_KEYWORD 테이블,N
PORTAL,PRODUCT_CATEGORY_KEYWORD,CATEGORY_NO,BIGINT,CATEGORY_NO (번호),PRODUCT_CATEGORY_KEYWORD 테이블,N
PORTAL,PRODUCT_CATEGORY_KEYWORD,ASP_NO,BIGINT,ASP_NO (번호),PRODUCT_CATEGORY_KEYWORD 테이블,N
PORTAL,PRODUCT_CATEGORY_KEYWORD,KEYWORD_NAME,VARCHAR,KEYWORD_NAME 항목,PRODUCT_CATEGORY_KEYWORD 테이블,N
PORTAL,PRODUCT_DISCOUNT,PRODUCT_NO,BIGINT,PRODUCT_NO (번호),PRODUCT_DISCOUNT 테이블,N
PORTAL,PRODUCT_DISCOUNT,DISCOUNT_NO,BIGINT,DISCOUNT_NO (번호),PRODUCT_DISCOUNT 테이블,N
PORTAL,PRODUCT_DISCOUNT,DISCOUNT_TYPE,VARCHAR,DISCOUNT_TYPE 항목,PRODUCT_DISCOUNT 테이블,N
PORTAL,PRODUCT_DISCOUNT,DISCOUNT_VALUE_TYPE,VARCHAR,DISCOUNT_VALUE_TYPE 항목,PRODUCT_DISCOUNT 테이블,N
PORTAL,PRODUCT_DISCOUNT,DISCOUNT_VALUE,VARCHAR,DISCOUNT_VALUE 항목,PRODUCT_DISCOUNT 테이블,N
PORTAL,PRODUCT_DISCOUNT,DISCOUNT_CONDITION_TYPE,VARCHAR,DISCOUNT_CONDITION_TYPE 항목,PRODUCT_DISCOUNT 테이블,N
PORTAL,PRODUCT_DISCOUNT,DISCOUNT_QUANTITY_LIMIT,VARCHAR,DISCOUNT_QUANTITY_LIMIT 항목,PRODUCT_DISCOUNT 테이블,N
PORTAL,PRODUCT_DISCOUNT,DISCOUNT_DAY_IN_WEEK_MON,VARCHAR,DISCOUNT_DAY_IN_WEEK_MON 항목,PRODUCT_DISCOUNT 테이블,N
PORTAL,PRODUCT_DISCOUNT,DISCOUNT_DAY_IN_WEEK_TUE,VARCHAR,DISCOUNT_DAY_IN_WEEK_TUE 항목,PRODUCT_DISCOUNT 테이블,N
PORTAL,PRODUCT_DISCOUNT,DISCOUNT_DAY_IN_WEEK_WED,VARCHAR,DISCOUNT_DAY_IN_WEEK_WED 항목,PRODUCT_DISCOUNT 테이블,N
PORTAL,PRODUCT_DISCOUNT,DISCOUNT_DAY_IN_WEEK_THUR,VARCHAR,DISCOUNT_DAY_IN_WEEK_THUR 항목,PRODUCT_DISCOUNT 테이블,N
PORTAL,PRODUCT_DISCOUNT,DISCOUNT_DAY_IN_WEEK_FRI,VARCHAR,DISCOUNT_DAY_IN_WEEK_FRI 항목,PRODUCT_DISCOUNT 테이블,N
PORTAL,PRODUCT_DISCOUNT,DISCOUNT_DAY_IN_WEEK_SAT,VARCHAR,DISCOUNT_DAY_IN_WEEK_SAT 항목,PRODUCT_DISCOUNT 테이블,N
PORTAL,PRODUCT_DISCOUNT,DISCOUNT_DAY_IN_WEEK_SUN,VARCHAR,DISCOUNT_DAY_IN_WEEK_SUN 항목,PRODUCT_DISCOUNT 테이블,N
PORTAL,PRODUCT_DISCOUNT,USE_YN,CHAR,USE_YN (여부),PRODUCT_DISCOUNT 테이블,N
PORTAL,PRODUCT_DISCOUNT,REG_ID,VARCHAR,REG_ID (식별자),PRODUCT_DISCOUNT 테이블,N
PORTAL,PRODUCT_DISCOUNT,REG_IP,VARCHAR,REG_IP 항목,PRODUCT_DISCOUNT 테이블,N
PORTAL,PRODUCT_DISCOUNT,MOD_ID,VARCHAR,MOD_ID (식별자),PRODUCT_DISCOUNT 테이블,N
PORTAL,PRODUCT_DISCOUNT,MOD_IP,VARCHAR,MOD_IP 항목,PRODUCT_DISCOUNT 테이블,N
PORTAL,PRODUCT_DISCOUNT,DISCOUNT_TIME_BENEFIT_TYPE,VARCHAR,DISCOUNT_TIME_BENEFIT_TYPE 항목,PRODUCT_DISCOUNT 테이블,N
PORTAL,PRODUCT_DISCOUNT,DISCOUNT_SEQ,VARCHAR,DISCOUNT_SEQ 항목,PRODUCT_DISCOUNT 테이블,N
PORTAL,PRODUCT_DISCOUNT,PRIORITY,VARCHAR,PRIORITY 항목,PRODUCT_DISCOUNT 테이블,N
PORTAL,PRODUCT_DISCOUNT,CONTRACT_NO,BIGINT,CONTRACT_NO (번호),PRODUCT_DISCOUNT 테이블,N
PORTAL,PRODUCT_DISCOUNT,DISCOUNT_SUB_TYPE,VARCHAR,DISCOUNT_SUB_TYPE 항목,PRODUCT_DISCOUNT 테이블,N
PORTAL,PRODUCT_DISCOUNT,VALIDITY_PERIOD,VARCHAR,VALIDITY_PERIOD 항목,PRODUCT_DISCOUNT 테이블,N
PORTAL,PRODUCT_DISCOUNT_MERCHANT,PRODUCT_NO,BIGINT,PRODUCT_NO (번호),PRODUCT_DISCOUNT_MERCHANT 테이블,N
PORTAL,PRODUCT_DISCOUNT_MERCHANT,DISCOUNT_NO,BIGINT,DISCOUNT_NO (번호),PRODUCT_DISCOUNT_MERCHANT 테이블,N
PORTAL,PRODUCT_DISCOUNT_MERCHANT,MERCHANT_VALUE,VARCHAR,MERCHANT_VALUE 항목,PRODUCT_DISCOUNT_MERCHANT 테이블,N
PORTAL,PRODUCT_DISCOUNT_MERCHANT,MERCHANT_INFO,VARCHAR,MERCHANT_INFO 항목,PRODUCT_DISCOUNT_MERCHANT 테이블,N
PORTAL,PRODUCT_DISCOUNT_MERCHANT,TYPE,VARCHAR,TYPE 항목,PRODUCT_DISCOUNT_MERCHANT 테이블,N
PORTAL,PRODUCT_DISCOUNT_MERCHANT,USE_YN,CHAR,USE_YN (여부),PRODUCT_DISCOUNT_MERCHANT 테이블,N
PORTAL,PRODUCT_DISCOUNT_MERCHANT,DISCOUNT_SEQ,VARCHAR,DISCOUNT_SEQ 항목,PRODUCT_DISCOUNT_MERCHANT 테이블,N
PORTAL,PRODUCT_DISCOUNT_MERCHANT,PRIORITY,VARCHAR,PRIORITY 항목,PRODUCT_DISCOUNT_MERCHANT 테이블,N
PORTAL,PRODUCT_DISCOUNT_MERCHANT,BLOCK_MERCHANT_VALUE,VARCHAR,BLOCK_MERCHANT_VALUE 항목,PRODUCT_DISCOUNT_MERCHANT 테이블,N
PORTAL,PRODUCT_DISCOUNT_MERCHANT,BIZTYPE_GRP_ID,VARCHAR,BIZTYPE_GRP_ID (식별자),PRODUCT_DISCOUNT_MERCHANT 테이블,N
PORTAL,PRODUCT_DISCOUNT_MERCHANT,CHANNEL,VARCHAR,CHANNEL 항목,PRODUCT_DISCOUNT_MERCHANT 테이블,N
PORTAL,PRODUCT_DISCOUNT_POLICY,PRODUCT_NO,BIGINT,PRODUCT_NO (번호),PRODUCT_DISCOUNT_POLICY 테이블,N
PORTAL,PRODUCT_DISCOUNT_POLICY,DISCOUNT_NO,BIGINT,DISCOUNT_NO (번호),PRODUCT_DISCOUNT_POLICY 테이블,N
PORTAL,PRODUCT_DISCOUNT_POLICY,NAME,VARCHAR,NAME 항목,PRODUCT_DISCOUNT_POLICY 테이블,N
PORTAL,PRODUCT_DISCOUNT_POLICY,RESALE,VARCHAR,RESALE 항목,PRODUCT_DISCOUNT_POLICY 테이블,N
PORTAL,PRODUCT_DISCOUNT_POLICY,CONTRACT_NO,BIGINT,CONTRACT_NO (번호),PRODUCT_DISCOUNT_POLICY 테이블,N
PORTAL,PRODUCT_DISCOUNT_POLICY,OFFER_BENEFIT_PLATFORM_VALUE,VARCHAR,OFFER_BENEFIT_PLATFORM_VALUE 항목,PRODUCT_DISCOUNT_POLICY 테이블,N
PORTAL,PRODUCT_DISCOUNT_POLICY,OFFER_BENEFIT_MR_VALUE,VARCHAR,OFFER_BENEFIT_MR_VALUE 항목,PRODUCT_DISCOUNT_POLICY 테이블,N
PORTAL,PRODUCT_DISCOUNT_POLICY,DCNT_LIMIT_TYPE,VARCHAR,DCNT_LIMIT_TYPE 항목,PRODUCT_DISCOUNT_POLICY 테이블,N
PORTAL,PRODUCT_DISCOUNT_POLICY,DCNT_LIMIT,VARCHAR,DCNT_LIMIT 항목,PRODUCT_DISCOUNT_POLICY 테이블,N
PORTAL,PRODUCT_DISCOUNT_POLICY,DCNT_LIMIT_SEL,VARCHAR,DCNT_LIMIT_SEL 항목,PRODUCT_DISCOUNT_POLICY 테이블,N
PORTAL,PRODUCT_DISCOUNT_POLICY,MIN_CONDITION_AMT,BIGINT,MIN_CONDITION_AMT (금액),PRODUCT_DISCOUNT_POLICY 테이블,N
PORTAL,PRODUCT_DISCOUNT_POLICY,PREV_CONDITION_AMT,BIGINT,PREV_CONDITION_AMT (금액),PRODUCT_DISCOUNT_POLICY 테이블,N
PORTAL,PRODUCT_DISCOUNT_POLICY,BENEFIT_DESCRIPTION,VARCHAR,BENEFIT_DESCRIPTION 항목,PRODUCT_DISCOUNT_POLICY 테이블,N
PORTAL,PRODUCT_DISCOUNT_POLICY,USE_YN,CHAR,USE_YN (여부),PRODUCT_DISCOUNT_POLICY 테이블,N
PORTAL,PRODUCT_DISCOUNT_POLICY,DISCOUNT_SEQ,VARCHAR,DISCOUNT_SEQ 항목,PRODUCT_DISCOUNT_POLICY 테이블,N
PORTAL,PRODUCT_DISCOUNT_POLICY,PRIORITY,VARCHAR,PRIORITY 항목,PRODUCT_DISCOUNT_POLICY 테이블,N
PORTAL,PRODUCT_DISCOUNT_POLICY,OFFER_BENEFIT_ROLE_TYPE,VARCHAR,OFFER_BENEFIT_ROLE_TYPE 항목,PRODUCT_DISCOUNT_POLICY 테이블,N
PORTAL,PRODUCT_DISCOUNT_POLICY,OFFER_BENEFIT_PLAYER_NO,BIGINT,OFFER_BENEFIT_PLAYER_NO (번호),PRODUCT_DISCOUNT_POLICY 테이블,N
PORTAL,PRODUCT_DISCOUNT_POLICY,OFFER_BENEFIT_VALUE,VARCHAR,OFFER_BENEFIT_VALUE 항목,PRODUCT_DISCOUNT_POLICY 테이블,N
PORTAL,PRODUCT_DISCOUNT_POLICY,PERIOD_RESTRICTION_YN,CHAR,PERIOD_RESTRICTION_YN (여부),PRODUCT_DISCOUNT_POLICY 테이블,N
PORTAL,PRODUCT_DISCOUNT_POLICY,NOTICE,VARCHAR,NOTICE 항목,PRODUCT_DISCOUNT_POLICY 테이블,N
PORTAL,PRODUCT_DISCOUNT_POLICY,CATEGORY,VARCHAR,CATEGORY 항목,PRODUCT_DISCOUNT_POLICY 테이블,N
PORTAL,PRODUCT_DISCOUNT_POLICY,TAG,VARCHAR,TAG 항목,PRODUCT_DISCOUNT_POLICY 테이블,N
PORTAL,PRODUCT_DISCOUNT_POLICY,FILE_NO,BIGINT,FILE_NO (번호),PRODUCT_DISCOUNT_POLICY 테이블,N
PORTAL,PRODUCT_DISCOUNT_POLICY,SN,VARCHAR,SN 항목,PRODUCT_DISCOUNT_POLICY 테이블,N
PORTAL,PRODUCT_DISCOUNT_POLICY,ORDER_NO,BIGINT,ORDER_NO (번호),PRODUCT_DISCOUNT_POLICY 테이블,N
PORTAL,PRODUCT_DISCOUNT_POLICY,PREV_CONDITION_RECHARGE_AMT,BIGINT,PREV_CONDITION_RECHARGE_AMT (금액),PRODUCT_DISCOUNT_POLICY 테이블,N
PORTAL,PRODUCT_DISCOUNT_POLICY,DISPLAY_MERCHANT_NAME,VARCHAR,DISPLAY_MERCHANT_NAME 항목,PRODUCT_DISCOUNT_POLICY 테이블,N
PORTAL,PRODUCT_DISCOUNT_POLICY,DISPLAY_DISCOUNT_NAME,VARCHAR,DISPLAY_DISCOUNT_NAME 항목,PRODUCT_DISCOUNT_POLICY 테이블,N
PORTAL,PRODUCT_DISCOUNT_POLICY,TAG2,VARCHAR,TAG2 항목,PRODUCT_DISCOUNT_POLICY 테이블,N
PORTAL,PRODUCT_DISCOUNT_POLICY,INCLUDE_PREV_CONDITION,VARCHAR,INCLUDE_PREV_CONDITION 항목,PRODUCT_DISCOUNT_POLICY 테이블,N
PORTAL,PRODUCT_DISCOUNT_POLICY,ONETIME_DCNT_LIMIT,VARCHAR,ONETIME_DCNT_LIMIT 항목,PRODUCT_DISCOUNT_POLICY 테이블,N
PORTAL,PRODUCT_DISCOUNT_POLICY,PAYMENT_TYPE,VARCHAR,PAYMENT_TYPE 항목,PRODUCT_DISCOUNT_POLICY 테이블,N
PORTAL,PRODUCT_DISCOUNT_POLICY,BENEFIT_INTRODUCTION,VARCHAR,BENEFIT_INTRODUCTION 항목,PRODUCT_DISCOUNT_POLICY 테이블,N
PORTAL,PRODUCT_DISCOUNT_POLICY,APPLY_CARD_DCNT_LIMIT,VARCHAR,APPLY_CARD_DCNT_LIMIT 항목,PRODUCT_DISCOUNT_POLICY 테이블,N
PORTAL,PRODUCT_DISCOUNT_TIME,PRODUCT_NO,BIGINT,PRODUCT_NO (번호),PRODUCT_DISCOUNT_TIME 테이블,N
PORTAL,PRODUCT_DISCOUNT_TIME,DISCOUNT_NO,BIGINT,DISCOUNT_NO (번호),PRODUCT_DISCOUNT_TIME 테이블,N
PORTAL,PRODUCT_DISCOUNT_TIME,TIME_NO,BIGINT,TIME_NO (번호),PRODUCT_DISCOUNT_TIME 테이블,N
PORTAL,PRODUCT_DISCOUNT_TIME,TIME_START,VARCHAR,TIME_START 항목,PRODUCT_DISCOUNT_TIME 테이블,N
PORTAL,PRODUCT_DISCOUNT_TIME,TIME_END,VARCHAR,TIME_END 항목,PRODUCT_DISCOUNT_TIME 테이블,N
PORTAL,PRODUCT_DISCOUNT_TIME,USE_YN,CHAR,USE_YN (여부),PRODUCT_DISCOUNT_TIME 테이블,N
PORTAL,PRODUCT_DISCOUNT_TIME,REG_ID,VARCHAR,REG_ID (식별자),PRODUCT_DISCOUNT_TIME 테이블,N
PORTAL,PRODUCT_DISCOUNT_TIME,REG_IP,VARCHAR,REG_IP 항목,PRODUCT_DISCOUNT_TIME 테이블,N
PORTAL,PRODUCT_DISCOUNT_TIME,MOD_ID,VARCHAR,MOD_ID (식별자),PRODUCT_DISCOUNT_TIME 테이블,N
PORTAL,PRODUCT_DISCOUNT_TIME,MOD_IP,VARCHAR,MOD_IP 항목,PRODUCT_DISCOUNT_TIME 테이블,N
PORTAL,PRODUCT_DISCOUNT_TIME,DISCOUNT_DAY_IN_WEEK_MON,VARCHAR,DISCOUNT_DAY_IN_WEEK_MON 항목,PRODUCT_DISCOUNT_TIME 테이블,N
PORTAL,PRODUCT_DISCOUNT_TIME,DISCOUNT_DAY_IN_WEEK_TUE,VARCHAR,DISCOUNT_DAY_IN_WEEK_TUE 항목,PRODUCT_DISCOUNT_TIME 테이블,N
PORTAL,PRODUCT_DISCOUNT_TIME,DISCOUNT_DAY_IN_WEEK_WED,VARCHAR,DISCOUNT_DAY_IN_WEEK_WED 항목,PRODUCT_DISCOUNT_TIME 테이블,N
PORTAL,PRODUCT_DISCOUNT_TIME,DISCOUNT_DAY_IN_WEEK_THUR,VARCHAR,DISCOUNT_DAY_IN_WEEK_THUR 항목,PRODUCT_DISCOUNT_TIME 테이블,N
PORTAL,PRODUCT_DISCOUNT_TIME,DISCOUNT_DAY_IN_WEEK_FRI,VARCHAR,DISCOUNT_DAY_IN_WEEK_FRI 항목,PRODUCT_DISCOUNT_TIME 테이블,N
PORTAL,PRODUCT_DISCOUNT_TIME,DISCOUNT_DAY_IN_WEEK_SAT,VARCHAR,DISCOUNT_DAY_IN_WEEK_SAT 항목,PRODUCT_DISCOUNT_TIME 테이블,N
PORTAL,PRODUCT_DISCOUNT_TIME,DISCOUNT_DAY_IN_WEEK_SUN,VARCHAR,DISCOUNT_DAY_IN_WEEK_SUN 항목,PRODUCT_DISCOUNT_TIME 테이블,N
PORTAL,PRODUCT_DISCOUNTGROUP_MAP,GROUP_NO,BIGINT,GROUP_NO (번호),PRODUCT_DISCOUNTGROUP_MAP 테이블,N
PORTAL,PRODUCT_DISCOUNTGROUP_MAP,PRODUCT_NO,BIGINT,PRODUCT_NO (번호),PRODUCT_DISCOUNTGROUP_MAP 테이블,N
PORTAL,PRODUCT_DISCOUNTGROUP_MAP,MOD_IP,VARCHAR,MOD_IP 항목,PRODUCT_DISCOUNTGROUP_MAP 테이블,N
PORTAL,PRODUCT_DISCOUNTGROUP_MAP,MOD_ID,VARCHAR,MOD_ID (식별자),PRODUCT_DISCOUNTGROUP_MAP 테이블,N
PORTAL,RETAIL_ASP_MAPPING,RETAIL_TYPE,VARCHAR,RETAIL_TYPE 항목,RETAIL_ASP_MAPPING 테이블,N
PORTAL,RETAIL_ASP_MAPPING,ASP_ID,VARCHAR,ASP_ID (식별자),RETAIL_ASP_MAPPING 테이블,N
PORTAL,ROLE,PLAYER_NO,BIGINT,PLAYER_NO (번호),ROLE 테이블,N
PORTAL,ROLE,ROLE_TYPE,VARCHAR,ROLE_TYPE 항목,ROLE 테이블,N
PORTAL,ROLE,USE_YN,CHAR,USE_YN (여부),ROLE 테이블,N
PORTAL,ROLE,REG_ID,VARCHAR,REG_ID (식별자),ROLE 테이블,N
PORTAL,ROLE,REG_IP,VARCHAR,REG_IP 항목,ROLE 테이블,N
PORTAL,ROLE,MOD_ID,VARCHAR,MOD_ID (식별자),ROLE 테이블,N
PORTAL,ROLE,MOD_IP,VARCHAR,MOD_IP 항목,ROLE 테이블,N
PORTAL,ROLE,ASP_MANAGER_DEPARTMENT,VARCHAR,ASP_MANAGER_DEPARTMENT 항목,ROLE 테이블,N
PORTAL,ROLE,ASP_MANAGER_FAX_NUMBER,VARCHAR,ASP_MANAGER_FAX_NUMBER 항목,ROLE 테이블,N
PORTAL,ROLE,ASP_BRAND_COUNT,VARCHAR,ASP_BRAND_COUNT 항목,ROLE 테이블,N
PORTAL,ROLE,ASP_BRAND_HOMEPAGE_URL,VARCHAR,ASP_BRAND_HOMEPAGE_URL 항목,ROLE 테이블,N
PORTAL,ROLE,MERCHANT_ON_OFF_TYPE,VARCHAR,MERCHANT_ON_OFF_TYPE 항목,ROLE 테이블,N
PORTAL,ROLE,MERCHANT_ITEM,VARCHAR,MERCHANT_ITEM 항목,ROLE 테이블,N
PORTAL,ROLE,ZIP_CODE,VARCHAR,ZIP_CODE 항목,ROLE 테이블,N
PORTAL,ROLE,ADDRESS,VARCHAR,ADDRESS 항목,ROLE 테이블,N
PORTAL,ROLE,MERCHANT_HOMEPAGE_URL,VARCHAR,MERCHANT_HOMEPAGE_URL 항목,ROLE 테이블,N
PORTAL,ROLE,MERCHANT_MA_NO,BIGINT,MERCHANT_MA_NO (번호),ROLE 테이블,N
PORTAL,ROLE,RECHARGE_REFUND_YN,CHAR,RECHARGE_REFUND_YN (여부),ROLE 테이블,N
PORTAL,ROLE,RECHARGE_ITEM,VARCHAR,RECHARGE_ITEM 항목,ROLE 테이블,N
PORTAL,ROLE,RECHARGE_HOMEPAGE_URL,VARCHAR,RECHARGE_HOMEPAGE_URL 항목,ROLE 테이블,N
PORTAL,ROLE,RECHARGE_FAX_NUMBER,VARCHAR,RECHARGE_FAX_NUMBER 항목,ROLE 테이블,N
PORTAL,ROLE,RECHARGE_AMOUNT_MIN,BIGINT,RECHARGE_AMOUNT_MIN 항목,ROLE 테이블,N
PORTAL,ROLE,RECHARGE_AMOUNT_MAX,BIGINT,RECHARGE_AMOUNT_MAX 항목,ROLE 테이블,N
PORTAL,ROLE,RECHARGE_LIMIT_DAILY,VARCHAR,RECHARGE_LIMIT_DAILY 항목,ROLE 테이블,N
PORTAL,ROLE,RECHARGE_LIMIT_ONE_TIME,VARCHAR,RECHARGE_LIMIT_ONE_TIME 항목,ROLE 테이블,N
PORTAL,ROLE,MP_MA_AREA,VARCHAR,MP_MA_AREA 항목,ROLE 테이블,N
PORTAL,ROLE,ROLE_NAME,VARCHAR,ROLE_NAME 항목,ROLE 테이블,N
PORTAL,ROLE,KONA_ROLE_ID,VARCHAR,KONA_ROLE_ID (식별자),ROLE 테이블,N
PORTAL,ROLE,MERCHANT_TYPE_CD,VARCHAR,MERCHANT_TYPE_CD (코드),ROLE 테이블,N
PORTAL,ROLE,UPPER_NO,BIGINT,UPPER_NO (번호),ROLE 테이블,N
PORTAL,ROLE,TEL_NO1,VARCHAR,TEL_NO1 항목,ROLE 테이블,N
PORTAL,ROLE,TEL_NO2,VARCHAR,TEL_NO2 항목,ROLE 테이블,N
PORTAL,ROLE,ASP_MANAGER_RANK,VARCHAR,ASP_MANAGER_RANK 항목,ROLE 테이블,N
PORTAL,ROLE,RECOMMENDER,VARCHAR,RECOMMENDER 항목,ROLE 테이블,N
PORTAL,ROLE,ASP_BASIC_PRODUCT_NAME,VARCHAR,ASP_BASIC_PRODUCT_NAME 항목,ROLE 테이블,N
PORTAL,ROLE,ASP_BASIC_IMAGE_FILE,VARCHAR,ASP_BASIC_IMAGE_FILE 항목,ROLE 테이블,N
PORTAL,ROLE,ASP_BASIC_THUMBNAIL_IMAGE_FILE,VARCHAR,ASP_BASIC_THUMBNAIL_IMAGE_FILE 항목,ROLE 테이블,N
PORTAL,ROLE,LATITUDE,VARCHAR,LATITUDE 항목,ROLE 테이블,N
PORTAL,ROLE,LONGITUDE,VARCHAR,LONGITUDE 항목,ROLE 테이블,N
PORTAL,ROLE,TAX_TYPE_CODE,VARCHAR,TAX_TYPE_CODE 항목,ROLE 테이블,N
PORTAL,ROLE,INCOME_DEDUCTION_YN,CHAR,INCOME_DEDUCTION_YN (여부),ROLE 테이블,N
PORTAL,ROLE,INCOME_DEDUCTION_TYPE,VARCHAR,INCOME_DEDUCTION_TYPE 항목,ROLE 테이블,N
PORTAL,ROLE,HIDE_FROM_LIST,VARCHAR,HIDE_FROM_LIST (상태),ROLE 테이블,N
PORTAL,ROLE,SETTLE_PLAYER_ID,VARCHAR,SETTLE_PLAYER_ID (식별자),ROLE 테이블,N
PORTAL,ROLE,SETTLE_ROLE_CD,VARCHAR,SETTLE_ROLE_CD (코드),ROLE 테이블,N
PORTAL,ROLE,SETTLEMENT_TYPE,VARCHAR,SETTLEMENT_TYPE 항목,ROLE 테이블,N
PORTAL,ROLE,USE_PARENT_DEPOSIT_YN,CHAR,USE_PARENT_DEPOSIT_YN (여부),ROLE 테이블,N
PORTAL,ROLE,EMV_QR_USED_YN,CHAR,EMV_QR_USED_YN (여부),ROLE 테이블,N
PORTAL,ROLE,EMV_QR_STRING,VARCHAR,EMV_QR_STRING 항목,ROLE 테이블,N
PORTAL,ROLE,PROD_WELFARE_YN,CHAR,PROD_WELFARE_YN (여부),ROLE 테이블,N
PORTAL,ROLE,PROD_CORPORATION_YN,CHAR,PROD_CORPORATION_YN (여부),ROLE 테이블,N
PORTAL,ROLE,PROD_ALLIANCE_YN,CHAR,PROD_ALLIANCE_YN (여부),ROLE 테이블,N
PORTAL,ROLE,AUTH_SEARCH,VARCHAR,AUTH_SEARCH 항목,ROLE 테이블,N
PORTAL,ROLE,APP_DISPLAY_YN,CHAR,APP_DISPLAY_YN (여부),ROLE 테이블,N
PORTAL,ROLE,CARD_CASH_USE_YN,CHAR,CARD_CASH_USE_YN (여부),ROLE 테이블,N
PORTAL,ROLE,PROD_PUBLIC_WELFARE_YN,CHAR,PROD_PUBLIC_WELFARE_YN (여부),ROLE 테이블,N
PORTAL,ROLE,EMV_QR_IMAGE,VARCHAR,EMV_QR_IMAGE 항목,ROLE 테이블,N
PORTAL,ROLE,EMV_QR_PANEL_YN,CHAR,EMV_QR_PANEL_YN (여부),ROLE 테이블,N
PORTAL,ROLE,DISPLAY_START_DATE,TIMESTAMP,DISPLAY_START_DATE 항목,ROLE 테이블,N
PORTAL,ROLE,DISPLAY_END_DATE,TIMESTAMP,DISPLAY_END_DATE 항목,ROLE 테이블,N
PORTAL,ROLE,POINT_RECHARGE,VARCHAR,POINT_RECHARGE 항목,ROLE 테이블,N
PORTAL,ROLE,ADDRESS2,VARCHAR,ADDRESS2 항목,ROLE 테이블,N
PORTAL,ROLE,BIZ_CODE,VARCHAR,BIZ_CODE 항목,ROLE 테이블,N
PORTAL,ROLE,EXTERNAL_ID,VARCHAR,EXTERNAL_ID (식별자),ROLE 테이블,N
PORTAL,ROLE,LICENSE_KEY,VARCHAR,LICENSE_KEY 항목,ROLE 테이블,N
PORTAL,ROLE,TRUST_RATIO,VARCHAR,TRUST_RATIO 항목,ROLE 테이블,N
PORTAL,ROLE,OPEN_DATE,TIMESTAMP,OPEN_DATE 항목,ROLE 테이블,N
PORTAL,ROLE,CLOSE_DATE,TIMESTAMP,CLOSE_DATE 항목,ROLE 테이블,N
PORTAL,ROLE,GS_RETAIL_TYPE,VARCHAR,GS_RETAIL_TYPE 항목,ROLE 테이블,N
PORTAL,ROLE,RETAIL_TYPE,VARCHAR,RETAIL_TYPE 항목,ROLE 테이블,N
PORTAL,ROLE,SALES_CD,VARCHAR,SALES_CD (코드),ROLE 테이블,N
PORTAL,ROLE,MAP_USER_ID,VARCHAR,MAP_USER_ID (식별자),ROLE 테이블,N
PORTAL,ROLE,SERVICE_AGENT,VARCHAR,SERVICE_AGENT 항목,ROLE 테이블,N
PORTAL,ROLE,UCONN_CRD_CHRG_PMSN_YN,CHAR,UCONN_CRD_CHRG_PMSN_YN (여부),ROLE 테이블,N
PORTAL,ROLE,RC_CL_CD,VARCHAR,RC_CL_CD (코드),ROLE 테이블,N
PORTAL,ROLE,MM_MAX_CHRG_LMT_AMT,BIGINT,MM_MAX_CHRG_LMT_AMT (금액),ROLE 테이블,N
PORTAL,ROLE,CRD_APL_LM_CNT,BIGINT,CRD_APL_LM_CNT (건수),ROLE 테이블,N
PORTAL,ROLE,ITNC_TEL_ZON_CD,VARCHAR,ITNC_TEL_ZON_CD (코드),ROLE 테이블,N
PORTAL,ROLE,MC_CON_TYPE_CD,VARCHAR,MC_CON_TYPE_CD (코드),ROLE 테이블,N
PORTAL,SH_MERCHANT_CODE,CODE_GROUP_IDX,VARCHAR,CODE_GROUP_IDX 항목,SH_MERCHANT_CODE 테이블,N
PORTAL,SH_MERCHANT_CODE,CODE,VARCHAR,CODE 항목,SH_MERCHANT_CODE 테이블,N
PORTAL,SH_MERCHANT_CODE,CODE_NM,VARCHAR,CODE_NM (명),SH_MERCHANT_CODE 테이블,N
PORTAL,SH_MERCHANT_CODE,CODE_DETAIL,VARCHAR,CODE_DETAIL 항목,SH_MERCHANT_CODE 테이블,N
PORTAL,SH_MERCHANT_CODE,CODE_NM_TYPE,VARCHAR,CODE_NM_TYPE 항목,SH_MERCHANT_CODE 테이블,N
PORTAL,SHOP_CATEGORY_MAPPING,CATEGORY_NO,BIGINT,CATEGORY_NO (번호),SHOP_CATEGORY_MAPPING 테이블,N
PORTAL,SHOP_CATEGORY_MAPPING,KEYWORD_NO,BIGINT,KEYWORD_NO (번호),SHOP_CATEGORY_MAPPING 테이블,N
PORTAL,SHOP_CATEGORY_MAPPING,ASP_NO,BIGINT,ASP_NO (번호),SHOP_CATEGORY_MAPPING 테이블,N
PORTAL,SHOP_CATEGORY_MAPPING,TEMP_FLAG,VARCHAR,TEMP_FLAG 항목,SHOP_CATEGORY_MAPPING 테이블,N
PORTAL,SS_BIZTYPE_CD,CD_GRP_IDX,VARCHAR,CD_GRP_IDX 항목,SS_BIZTYPE_CD 테이블,N
