an_component,an_table,an_column,op_component,op_table,op_column,source_expr
MAP,WALLET_USER_HISTORY,MPHN_NO_OCP_CTF_YN,MAP,WALLET_USER_HISTORY,MN_ACQUIRED_STATUS,
MAP,WALLET_USER_HISTORY,NLTY_CD,MAP,WALLET_USER_HISTORY,NATIONALITY,
MAP,WALLET_USER_HISTORY,PO_JN_DTL_DTTM,MAP,WALLET_USER_HISTORY,,"from_unixtime(unix_timestamp(PORTAL_JOIN_DT, 'yyyy/MM/dd HH:mm:ss'))"
MAP,WALLET_USER_HISTORY,PO_LGIN_TRY_TMCNT,MAP,WALLET_USER_HISTORY,PORTAL_LOGIN_TRY_COUNT,
MAP,WALLET_USER_HISTORY,ENC_PO_PSWD,MAP,WALLET_USER_HISTORY,,-- PORTAL_PASSWORD
MAP,WALLET_USER_HISTORY,PSWD_CHG_DTL_DTTM,MAP,WALLET_USER_HISTORY,,"from_unixtime(unix_timestamp(PORTAL_PASSWORD_CHANGED_DT, 'yyyy/MM/dd HH:mm:ss'))"
MAP,WALLET_USER_HISTORY,PO_USE_YN,MAP,WALLET_USER_HISTORY,PORTAL_USE_STATUS,
MAP,WALLET_USER_HISTORY,PO_WTDW_DTL_DTTM,MAP,WALLET_USER_HISTORY,,"from_unixtime(unix_timestamp(PORTAL_WITHDRAWAL_DT, 'yyyy/MM/dd HH:mm:ss'))"
MAP,WALLET_USER_HISTORY,SNDNG_RCV_AGRM_YN,MAP,WALLET_USER_HISTORY,PUSH_SUBSCRIPTION,
MAP,WALLET_USER_HISTORY,RENM_YN,MAP,WALLET_USER_HISTORY,REALNAME_RENAME_YN,
MAP,WALLET_USER_HISTORY,JN_DT,MAP,WALLET_USER_HISTORY,,"from_unixtime(unix_timestamp(REGISTERED_AT, 'yyyy/MM/dd HH:mm:ss'))"
MAP,WALLET_USER_HISTORY,RWD_ID,MAP,WALLET_USER_HISTORY,REWARD_ID,
MAP,WALLET_USER_HISTORY,AAMBR_JN_DTL_DTTM,MAP,WALLET_USER_HISTORY,,"from_unixtime(unix_timestamp(SEMI_ACT_JOIN_DT, 'yyyy/MM/dd HH:mm:ss'))"
MAP,WALLET_USER_HISTORY,SMS_RCV_AGRM_YN,MAP,WALLET_USER_HISTORY,SMS_SUBSCRIPTION,
MAP,WALLET_USER_HISTORY,ENC_CTF_BRTH_DT,MAP,WALLET_USER_HISTORY,SOCIAL_NO,
MAP,WALLET_USER_HISTORY,MBR_ACT_ST_CD,MAP,WALLET_USER_HISTORY,STATUS,
MAP,WALLET_USER_HISTORY,MBR_ST_CD,MAP,WALLET_USER_HISTORY,USER_ACTIVITY_FLAG,
MAP,WALLET_USER_HISTORY,MBR_ST_DTL_CD,MAP,WALLET_USER_HISTORY,USER_FLAGS,
MAP,WALLET_USER_HISTORY,MBR_DV_CD,MAP,WALLET_USER_HISTORY,USER_TYPE,
MAP,WALLET_USER_HISTORY,MBR_LGIN_ID,MAP,WALLET_USER_HISTORY,USERNAME,
MAP,WALLET_USER_HISTORY,ENC_PSWD,MAP,WALLET_USER_HISTORY,VERIFICATION_DATA,
MAP,WALLET_USER_HISTORY,MBR_VRFC_DTL_DTTM,MAP,WALLET_USER_HISTORY,,"from_unixtime(unix_timestamp(VERIFICATION_TIME, 'yyyy/MM/dd HH:mm:ss'))"
MAP,WALLET_USER_HISTORY,VRFC_OPR_ID,MAP,WALLET_USER_HISTORY,VERIFIER_ID,
MAP,WALLET_USER_HISTORY,ENC_WLLT_PIN_PSWD,MAP,WALLET_USER_HISTORY,WALLET_PIN,
MAP,WALLET_USER_HISTORY,WTDW_DT,MAP,WALLET_USER_HISTORY,,"from_unixtime(unix_timestamp(WITHDRAWAL_TIME, 'yyyy/MM/dd HH:mm:ss'))"
MAP,WALLET_USER_HISTORY,PSNO,MAP,WALLET_USER_HISTORY,ZIP_CODE,
MAP,WALLET_USER_HISTORY,RCNT_WLLT_ID,MAP,WALLET_USER_HISTORY,RECENT_WALLET_ID,
MAP,WALLET_USER_HISTORY,FST_JN_DT,MAP,WALLET_USER_HISTORY,,"from_unixtime(unix_timestamp(FIRST_JOIN_DT, 'yyyy/MM/dd HH:mm:ss'))"
MAP,WALLET_USER_HISTORY,CITY_ADDR,MAP,WALLET_USER_HISTORY,CITY_ADDRESS,
MAP,WALLET_USER_HISTORY,FRNR_ADDR,MAP,WALLET_USER_HISTORY,STATE_ADDRESS,
MAP,WALLET_USER_HISTORY,ENM,MAP,WALLET_USER_HISTORY,,-- ENG_NAME
MAP,WALLET_USER_HISTORY,WLLT_LGIN_DT,MAP,WALLET_USER_HISTORY,,"from_unixtime(unix_timestamp(WALLET_LOGIN_DT, 'yyyy/MM/dd HH:mm:ss'))"
MAP,WALLET_USER_HISTORY,PO_LGIN_DT,MAP,WALLET_USER_HISTORY,,"from_unixtime(unix_timestamp(PORTAL_LOGIN_DT, 'yyyy/MM/dd HH:mm:ss'))"
MAP,WALLET_USER_HISTORY,GE_MBR_JN_DT,MAP,WALLET_USER_HISTORY,,"from_unixtime(unix_timestamp(SSEMI_ACT_JOIN_DT, 'yyyy/MM/dd HH:mm:ss'))"
MAP,WALLET_USER_HISTORY,RSDP_PSNO,MAP,WALLET_USER_HISTORY,HOME_ZIP_CODE,
MAP,WALLET_USER_HISTORY,RSDP_ADDR,MAP,WALLET_USER_HISTORY,HOME_ADDRESS,
MAP,WALLET_USER_HISTORY,RSDP_DTL_ADDR,MAP,WALLET_USER_HISTORY,HOME_DETAIL_ADDRESS,
MAP,WALLET_USER_HISTORY,rev_stmp,MAP,WALLET_USER_HISTORY,,"from_unixtime(unix_timestamp(rev_stmp, 'yyyy/MM/dd HH:mm:ss'))"
MAP,WALLET_USER_PROMOTION_MAPPINGS,MBR_PRMN_SNO,MAP,WALLET_USER_PROMOTION_MAPPINGS,ID,
MAP,WALLET_USER_PROMOTION_MAPPINGS,MBR_ID,MAP,WALLET_USER_PROMOTION_MAPPINGS,USER_ID,
MAP,WALLET_USER_PROMOTION_MAPPINGS,MBR_PRMN_CD,MAP,WALLET_USER_PROMOTION_MAPPINGS,PROMO_CODE,
MAP,WALLET_USER_PROMOTION_MAPPINGS,MBR_PRMN_DV_CD,MAP,WALLET_USER_PROMOTION_MAPPINGS,PROMO_TYPE,
MAP,WALLET_USER_PROMOTION_MAPPINGS,ptcp_dt,MAP,WALLET_USER_PROMOTION_MAPPINGS,,from_unixtime(cast(cast(participate_date as float) / 1000 as bigint))
MAP,WALLET_USER_PROMOTION_MAPPINGS,SYS_CRE_DTTM,MAP,WALLET_USER_PROMOTION_MAPPINGS,,"from_unixtime(unix_timestamp(CREATED, 'yyyy/MM/dd HH:mm:ss'))"
MAP,WALLET_USER_PROMOTION_MAPPINGS,SYS_UPD_DTTM,MAP,WALLET_USER_PROMOTION_MAPPINGS,,"from_unixtime(unix_timestamp(UPDATED, 'yyyy/MM/dd HH:mm:ss'))"
MAP,WALLET_USER_PROMOTION_MAPPINGS,UPD_VERNO,MAP,WALLET_USER_PROMOTION_MAPPINGS,VERSION,
MAP,WALLET_USER_PROMOTION_MAPPINGS,PRMN_PTCP_REF_NO,MAP,WALLET_USER_PROMOTION_MAPPINGS,PRMN_PTCP_REF_NO,
MAP,WALLET_USER_PROMOTION_MAPPINGS,pt_cre_dt,MAP,WALLET_USER_PROMOTION_MAPPINGS,,"translate(translate(substr(CREATED,1,8),'/',''),'-','')"
MAP,WALLET_USER_RECOMMENDER_MAP,ID,MAP,WALLET_USER_RECOMMENDER_MAP,ID,
MAP,WALLET_USER_RECOMMENDER_MAP,MBR_ID,MAP,WALLET_USER_RECOMMENDER_MAP,WALLET_USER_ID,
MAP,WALLET_USER_RECOMMENDER_MAP,SYS_UPD_DTTM,MAP,WALLET_USER_RECOMMENDER_MAP,,"from_unixtime(unix_timestamp(UPDATED, 'yyyy/MM/dd HH:mm:ss'))"
MAP,WALLET_USER_RECOMMENDER_MAP,SYS_CRE_DTTM,MAP,WALLET_USER_RECOMMENDER_MAP,,"from_unixtime(unix_timestamp(CREATED, 'yyyy/MM/dd HH:mm:ss'))"
MAP,WALLET_USER_RECOMMENDER_MAP,UPD_VERNO,MAP,WALLET_USER_RECOMMENDER_MAP,VERSION,
MAP,WALLET_USER_RECOMMENDER_MAP,RCMR_CD,MAP,WALLET_USER_RECOMMENDER_MAP,RECOMMEND_CODE,
MAP,WALLET_USER_RECOMMENDER_MAP,RCMD_TMCNT,MAP,WALLET_USER_RECOMMENDER_MAP,RECOMMEND_COUNT,
MAP,WALLET_USER_RECOMMENDER_MAP,PRV_RCMR_CD,MAP,WALLET_USER_RECOMMENDER_MAP,PROVIDED_RECOMMENDER_CODE,
MAP,WITHDRAWAL_USER,MBR_ID,MAP,WITHDRAWAL_USER,ID,
MAP,WITHDRAWAL_USER,pt_cre_dt,MAP,WITHDRAWAL_USER,,"case when length(CREATED) < 1 then cast(substr(translate(UPDATED, '/', ''), 1, 8) as bigint) else cast(substr(translate(created, '/', ''), 1, 8) as bigint) end"
MAP,WITHDRAWAL_USER,ASP_ID,MAP,WITHDRAWAL_USER,ASP_ID,
MAP,WITHDRAWAL_USER,ENC_BRTH_DT,MAP,WITHDRAWAL_USER,SOCIAL_NO,
MAP,WITHDRAWAL_USER,SEX_CD,MAP,WITHDRAWAL_USER,GENDER,
MAP,WITHDRAWAL_USER,ENC_DI_NO,MAP,WITHDRAWAL_USER,DI,
MAP,WITHDRAWAL_USER,ENC_CI_NO,MAP,WITHDRAWAL_USER,CI,
MAP,WITHDRAWAL_USER,NLTY_CD,MAP,WITHDRAWAL_USER,NATIONALITY,
MAP,WITHDRAWAL_USER,MBR_LGIN_ID,MAP,WITHDRAWAL_USER,USERNAME,
MAP,WITHDRAWAL_USER,MBR_GRD_CD,MAP,WITHDRAWAL_USER,GRADE_TYPE,
MAP,WITHDRAWAL_USER,MBR_ACT_ST_CD,MAP,WITHDRAWAL_USER,STATUS,
MAP,WITHDRAWAL_USER,JN_CHNL_CD,MAP,WITHDRAWAL_USER,JOIN_CHANNEL,
MAP,WITHDRAWAL_USER,MPHN_NO_OCP_CTF_YN,MAP,WITHDRAWAL_USER,MN_ACQUIRED_STATUS,
MAP,WITHDRAWAL_USER,BRTH_DT,MAP,WITHDRAWAL_USER,,"from_unixtime(unix_timestamp(DOB, 'yyyy/MM/dd HH:mm:ss'))"
MAP,WITHDRAWAL_USER,NAT_LANG_CD,MAP,WITHDRAWAL_USER,LOCALE,
MAP,WITHDRAWAL_USER,CRD_DLV_ADDR_PSNO,MAP,WITHDRAWAL_USER,ZIP_CODE,
MAP,WITHDRAWAL_USER,CRD_DLV_BSC_ADDR,MAP,WITHDRAWAL_USER,ADDRESS,
MAP,WITHDRAWAL_USER,RSDP_PSNO,MAP,WITHDRAWAL_USER,HOME_ZIP_CODE,
MAP,WITHDRAWAL_USER,RSDP_ADDR,MAP,WITHDRAWAL_USER,HOME_ADDRESS,
MAP,WITHDRAWAL_USER,TCC_CD,MAP,WITHDRAWAL_USER,COMM_ID,
MAP,WITHDRAWAL_USER,RENM_YN,MAP,WITHDRAWAL_USER,REALNAME_RENAME_YN,
MAP,WITHDRAWAL_USER,LGIN_FAIL_TMCNT,MAP,WITHDRAWAL_USER,LOGIN_FAIL_COUNT,
MAP,WITHDRAWAL_USER,JN_DT,MAP,WITHDRAWAL_USER,REGISTERED_AT,
MAP,WITHDRAWAL_USER,WTDW_DT,MAP,WITHDRAWAL_USER,WITHDRAWAL_TIME,
MAP,WITHDRAWAL_USER,WLLT_LGIN_DT,MAP,WITHDRAWAL_USER,,"from_unixtime(unix_timestamp(WALLET_LOGIN_DT, 'yyyy/MM/dd HH:mm:ss'))"
MAP,WITHDRAWAL_USER,FST_JN_DT,MAP,WITHDRAWAL_USER,,"from_unixtime(unix_timestamp(FIRST_JOIN_DT, 'yyyy/MM/dd HH:mm:ss'))"
MAP,WITHDRAWAL_USER,AMBR_JN_DTL_DTTM,MAP,WITHDRAWAL_USER,,"from_unixtime(unix_timestamp(ACT_JOIN_DT, 'yyyy/MM/dd HH:mm:ss'))"
MAP,WITHDRAWAL_USER,AAMBR_JN_DTL_DTTM,MAP,WITHDRAWAL_USER,,"from_unixtime(unix_timestamp(SEMI_ACT_JOIN_DT, 'yyyy/MM/dd HH:mm:ss'))"
MAP,WITHDRAWAL_USER,GE_MBR_JN_DT,MAP,WITHDRAWAL_USER,,"from_unixtime(unix_timestamp(SSEMI_ACT_JOIN_DT, 'yyyy/MM/dd HH:mm:ss'))"
MAP,WITHDRAWAL_USER,PO_USE_YN,MAP,WITHDRAWAL_USER,PORTAL_USE_STATUS,
MAP,WITHDRAWAL_USER,PO_JN_DTL_DTTM,MAP,WITHDRAWAL_USER,,"from_unixtime(unix_timestamp(PORTAL_JOIN_DT, 'yyyy/MM/dd HH:mm:ss'))"
MAP,WITHDRAWAL_USER,PO_LGIN_DT,MAP,WITHDRAWAL_USER,,"from_unixtime(unix_timestamp(PORTAL_LOGIN_DT, 'yyyy/MM/dd HH:mm:ss'))"
MAP,WITHDRAWAL_USER,PO_LGIN_TRY_TMCNT,MAP,WITHDRAWAL_USER,PORTAL_LOGIN_TRY_COUNT,
MAP,WITHDRAWAL_USER,PO_PSWD_CHG_DTL_DTTM,MAP,WITHDRAWAL_USER,,"from_unixtime(unix_timestamp(PORTAL_PASSWORD_CHANGED_DT, 'yyyy/MM/dd HH:mm:ss'))"
MAP,WITHDRAWAL_USER,PO_WTDW_DTL_DTTM,MAP,WITHDRAWAL_USER,,"from_unixtime(unix_timestamp(PORTAL_WITHDRAWAL_DT, 'yyyy/MM/dd HH:mm:ss'))"
MAP,WITHDRAWAL_USER,RCNT_WLLT_ID,MAP,WITHDRAWAL_USER,RECENT_WALLET_ID,
MAP,WITHDRAWAL_USER,RWD_ID,MAP,WITHDRAWAL_USER,REWARD_ID,
MAP,WITHDRAWAL_USER,EMAIL_RCV_AGRM_YN,MAP,WITHDRAWAL_USER,EMAIL_SUBSCRIPTION,
MAP,WITHDRAWAL_USER,PSH_RCV_AGRM_YN,MAP,WITHDRAWAL_USER,PUSH_SUBSCRIPTION,
MAP,WITHDRAWAL_USER,SMS_RCV_AGRM_YN,MAP,WITHDRAWAL_USER,SMS_SUBSCRIPTION,
MAP,WITHDRAWAL_USER,ARS_RCV_AGRM_YN,MAP,WITHDRAWAL_USER,ARS_SUBSCRIPTION,
MAP,WITHDRAWAL_USER,MKTN_CHNL_CHG_DTL_DTTM,MAP,WITHDRAWAL_USER,,"from_unixtime(unix_timestamp(MKT_CHANNEL_UPDATE_TIME, 'yyyy/MM/dd HH:mm:ss'))"
MAP,WITHDRAWAL_USER,MBR_DV_CD,MAP,WITHDRAWAL_USER,USER_TYPE,
MAP,WITHDRAWAL_USER,MBR_ST_DTL_CD,MAP,WITHDRAWAL_USER,USER_FLAGS,
MAP,WITHDRAWAL_USER,MBR_ST_CD,MAP,WITHDRAWAL_USER,USER_ACTIVITY_FLAG,
MAP,WITHDRAWAL_USER,MBR_VRFC_VAL,MAP,WITHDRAWAL_USER,VERIFICATION_DATA,
MAP,WITHDRAWAL_USER,MBR_VRFC_DTL_DTTM,MAP,WITHDRAWAL_USER,,"from_unixtime(unix_timestamp(VERIFICATION_TIME, 'yyyy/MM/dd HH:mm:ss'))"
MAP,WITHDRAWAL_USER,UPD_VERNO,MAP,WITHDRAWAL_USER,VERSION,
MAP,WITHDRAWAL_USER,SYS_CRE_DTTM,MAP,WITHDRAWAL_USER,,"from_unixtime(unix_timestamp(CREATED, 'yyyy/MM/dd HH:mm:ss'))"
MAP,WITHDRAWAL_USER,SYS_UPD_DTTM,MAP,WITHDRAWAL_USER,,"from_unixtime(unix_timestamp(UPDATED, 'yyyy/MM/dd HH:mm:ss'))"
MRT,DAP_MBR_CRTV_CNT_AGG,EXPOSE_cnt,MRT,DAP_MBR_CRTV_CNT_AGG,,count(case when crtv_aph_dv_cd = 'EXPOSE' then 1 end)
MRT,DAP_MBR_CRTV_CNT_AGG,CLICK_cnt,MRT,DAP_MBR_CRTV_CNT_AGG,,count(case when crtv_aph_dv_cd = 'CLICK' then 1 end)
MYDS,OP0031,SNO,MYDS,OP0031,ID,
MYDS,OP0031,SYS_CRE_DTTM,MYDS,OP0031,,"from_unixtime(unix_timestamp(CREATED_AT, 'yyyy/MM/dd HH:mm:ss'))"
MYDS,OP0031,SYS_UPD_DTTM,MYDS,OP0031,,"from_unixtime(unix_timestamp(UPDATED_AT, 'yyyy/MM/dd HH:mm:ss'))"
MYDS,OP0031,DATA_BS_DV_CD,MYDS,OP0031,TR_CD,
MYDS,OP0031,RCD_TYPE_CD,MYDS,OP0031,RECORD_TYPE,
MYDS,OP0031,RCD_TYPE_ID,MYDS,OP0031,TRG,
MYDS,OP0031,MNDE_OGN_REP_CD,MYDS,OP0031,MAIN_TR_CODE,
MYDS,OP0031,U_OGN_CD,MYDS,OP0031,USE_INST,
MYDS,OP0031,CONO,MYDS,OP0031,CORP_NO,
MYDS,OP0031,BZNO,MYDS,OP0031,CORP_REG_NO,
MYDS,OP0031,U_OGN_NM,MYDS,OP0031,COMPANY_NAME,
MYDS,OP0031,RQS_CD,MYDS,OP0031,REQ_TYPE,
MYDS,OP0031,SVC_ST_DATE,MYDS,OP0031,SVC_DATE,
MYDS,OP0031,U_OGN_SVC_NM,MYDS,OP0031,SVC_NAME,
MYDS,OP0031,DEPS_ACC_PCNT,MYDS,OP0031,DEPO_CNT,
MYDS,OP0031,DEPS_ACC_CD,MYDS,OP0031,DEPO_TYPE,
MYDS,OP0031,DEFRAY_ACC_PCNT,MYDS,OP0031,WITH_CNT,
MYDS,OP0031,DEFRAY_ACC_CD,MYDS,OP0031,WITH_TYPE,
MYDS,OP0031,FEE_PYM_ACC_CD,MYDS,OP0031,CHARGE_TYPE,
MYDS,OP0031,FEE_PYM_ACC_SUB_CD,MYDS,OP0031,CHARGE_SUB_CD,
MYDS,OP0031,BYMN_DEFRAY_LMT_AMT,MYDS,OP0031,MONTH_LIMIT_AMT,
MYDS,OP0031,BYDT_DEFRAY_LMT_AMT,MYDS,OP0031,DAY_LIMIT_AMT,
MYDS,OP0031,PER_CNT_DEFRAY_LMT_AMT,MYDS,OP0031,PER_LIMIT_AMT,
MYDS,OP0031,U_OGN_AUTHT_YN,MYDS,OP0031,AUTH_YN,
MYDS,OP0031,AGRM_DAT_SBMT_OGN_TYPE_CD,MYDS,OP0031,SUBMIT_INST_CLS,
MYDS,OP0031,DEFRAY_LMT_TYPE_CD,MYDS,OP0031,WITH_LIMIT_TYPE,
MYDS,OP0031,APL_SVC_DV_CD,MYDS,OP0031,APPLY_SVC,
MYDS,OP0031,U_OGN_GE_FEE,MYDS,OP0031,CHARGE_GENERAL,
MYDS,OP0031,U_OGN_RDXM_FEE,MYDS,OP0031,CHARGE_REDU,
MYDS,OP0031,SVC_CN,MYDS,OP0031,SVC_INFO,
MYDS,OP0031,FILLER,MYDS,OP0031,FILLER,
MYDS,OP0031,CRLF,MYDS,OP0031,CRLF,
MYDS,OP0031,pt_cre_yy,MYDS,OP0031,,"substr(CREATED_AT, 1, 4)"
MYDS,OP0039,SNO,MYDS,OP0039,ID,
MYDS,OP0039,SYS_CRE_DTTM,MYDS,OP0039,,"from_unixtime(unix_timestamp(CREATED_AT, 'yyyy/MM/dd HH:mm:ss'))"
MYDS,OP0039,SYS_UPD_DTTM,MYDS,OP0039,,"from_unixtime(unix_timestamp(UPDATED_AT, 'yyyy/MM/dd HH:mm:ss'))"
MYDS,OP0039,DATA_BS_DV_CD,MYDS,OP0039,TR_CD,
MYDS,OP0039,RCD_TYPE_CD,MYDS,OP0039,RECORD_TYPE,
MYDS,OP0039,RCD_TYPE_ID,MYDS,OP0039,TRG,
MYDS,OP0039,DATA_TR_TYPE_CD,MYDS,OP0039,TRAN_TYPE,
MYDS,OP0039,DATA_TR_NATV_NO,MYDS,OP0039,TRAN_NO,
MYDS,OP0039,U_OGN_CD,MYDS,OP0039,USE_INST,
MYDS,OP0039,FEE_RDXM_YN,MYDS,OP0039,REDU_YN,
MYDS,OP0039,FEE_VE_OGN_CD,MYDS,OP0039,AGENCY,
MYDS,OP0039,PRV_OGN_CD,MYDS,OP0039,SVC_PROV,
MYDS,OP0039,MBR_FN_COM_TYPE_CD,MYDS,OP0039,FINANCE_CODE,
MYDS,OP0039,FEE,MYDS,OP0039,PROXY_AMT,
MYDS,OP0039,MNDE_OGN_REP_CD,MYDS,OP0039,MAIN_TR_CODE,
MYDS,OP0039,FILLER,MYDS,OP0039,FILLER,
MYDS,OP0039,CRLF,MYDS,OP0039,CRLF,
MYDS,OP0039,pt_cre_yy,MYDS,OP0039,,"substr(CREATED_AT, 1, 4)"
ODS,charge_agg_dd,gv_charge_cnt,ODS,charge_agg_dd,,sum(gv_charge_cnt)
ODS,charge_agg_dd,gv_charge_amt,ODS,charge_agg_dd,,sum(gv_charge_amt)
ODS,charge_agg_dd,gv_charge_cncl_cnt,ODS,charge_agg_dd,,sum(gv_charge_cncl_cnt)
ODS,charge_agg_dd,gv_charge_cncl_amt,ODS,charge_agg_dd,,sum(gv_charge_cncl_amt)
ODS,charge_agg_dd,nl_charge_cnt,ODS,charge_agg_dd,,sum(nl_charge_cnt)
ODS,charge_agg_dd,nl_charge_amt,ODS,charge_agg_dd,,sum(nl_charge_amt)
ODS,charge_agg_dd,nl_charge_cncl_cnt,ODS,charge_agg_dd,,sum(nl_charge_cncl_cnt)
ODS,charge_agg_dd,nl_charge_cncl_amt,ODS,charge_agg_dd,,sum(nl_charge_cncl_amt)
ODS,charge_agg_dd,pt_charge_cnt,ODS,charge_agg_dd,,sum(pt_charge_cnt)
ODS,charge_agg_dd,pt_charge_amt,ODS,charge_agg_dd,,sum(pt_charge_amt)
ODS,charge_agg_dd,pt_charge_cncl_cnt,ODS,charge_agg_dd,,sum(pt_charge_cncl_cnt)
ODS,charge_agg_dd,pt_charge_cncl_amt,ODS,charge_agg_dd,,sum(pt_charge_cncl_amt)
ODS,charge_agg_dd,pt_pay_cnt,ODS,charge_agg_dd,,sum(pt_pay_cnt)
ODS,charge_agg_dd,pt_pay_amt,ODS,charge_agg_dd,,sum(pt_pay_amt)
ODS,charge_agg_dd,pt_pay_cncl_cnt,ODS,charge_agg_dd,,sum(pt_pay_cncl_cnt)
ODS,charge_agg_dd,pt_pay_cncl_amt,ODS,charge_agg_dd,,sum(pt_pay_cncl_amt)
